n	c	k	action	time_micros
60	50	3	GET	506
60	50	3	GET	8400
60	50	3	GET	27653
60	50	3	PUT	26189
60	50	3	PUT	23742
60	50	3	GET	13782
60	50	3	GET	12926
60	50	3	GET	16868
60	50	3	PUT	31867
60	50	3	GET	16760
60	50	3	GET	26054
60	50	3	GET	10938
60	50	3	GET	17844
60	50	3	GET	11690
60	50	3	GET	9350
60	50	3	GET	1002738
60	50	3	PUT	1015
60	50	3	GET	540
60	50	3	PUT	2474
60	50	3	GET	385
60	50	3	GET	1002574
65	50	3	PUT	3677
65	50	3	PUT	6511
65	50	3	PUT	8143
65	50	3	PUT	13407
65	50	3	PUT	12719
65	50	3	PUT	12487
65	50	3	PUT	23985
65	50	3	PUT	25939
65	50	3	GET	7156
65	50	3	PUT	10669
65	50	3	GET	16643
65	50	3	PUT	24358
65	50	3	PUT	1757
65	50	3	PUT	26381
65	50	3	PUT	15978
65	50	3	PUT	40379
65	50	3	PUT	16871
65	50	3	PUT	39851
65	50	3	PUT	31456
65	50	3	GET	3104
65	50	3	PUT	32386
65	50	3	PUT	36665
65	50	3	PUT	34033
65	50	3	PUT	45598
65	50	3	PUT	23379
65	50	3	GET	40140
65	50	3	GET	4105
65	50	3	PUT	27408
65	50	3	PUT	41354
65	50	3	GET	31761
65	50	3	GET	17410
65	50	3	PUT	50571
65	50	3	PUT	45500
65	50	3	PUT	38822
65	50	3	PUT	40643
65	50	3	PUT	51264
65	50	3	PUT	48880
65	50	3	GET	40681
65	50	3	PUT	60283
65	50	3	GET	20350
65	50	3	PUT	61716
65	50	3	PUT	52603
65	50	3	PUT	49913
65	50	3	PUT	10898
65	50	3	PUT	59537
65	50	3	GET	2121
65	50	3	GET	22315
65	50	3	PUT	5081
65	50	3	PUT	58358
65	50	3	GET	25041
65	50	3	PUT	65703
65	50	3	PUT	61462
65	50	3	PUT	1089
65	50	3	PUT	49927
65	50	3	GET	2420
65	50	3	PUT	70298
65	50	3	PUT	73817
65	50	3	GET	29187
65	50	3	PUT	81137
65	50	3	GET	41154
65	50	3	GET	27547
65	50	3	GET	65451
65	50	3	PUT	31133
65	50	3	GET	26658
65	50	3	PUT	74085
65	50	3	PUT	73544
65	50	3	PUT	61151
65	50	3	PUT	2285
65	50	3	PUT	24543
65	50	3	PUT	80599
65	50	3	GET	14817
65	50	3	PUT	77646
65	50	3	GET	42505
65	50	3	GET	63474
65	50	3	GET	8571
65	50	3	GET	28306
65	50	3	GET	9075
65	50	3	PUT	89968
65	50	3	GET	8908
65	50	3	PUT	88030
65	50	3	PUT	94606
65	50	3	PUT	45894
65	50	3	PUT	12304
65	50	3	GET	22717
65	50	3	PUT	88056
65	50	3	PUT	16771
65	50	3	GET	62884
65	50	3	GET	5150
65	50	3	PUT	4559
65	50	3	PUT	10664
65	50	3	PUT	1152
65	50	3	PUT	70271
65	50	3	GET	1336
65	50	3	PUT	10260
65	50	3	GET	40686
65	50	3	PUT	18216
65	50	3	PUT	32154
65	50	3	GET	40615
65	50	3	GET	77571
65	50	3	GET	47973
65	50	3	PUT	57651
65	50	3	PUT	31537
65	50	3	GET	63024
65	50	3	GET	30330
65	50	3	PUT	43010
65	50	3	GET	89698
65	50	3	PUT	63762
65	50	3	GET	96596
65	50	3	PUT	77329
65	50	3	GET	1595
65	50	3	GET	42788
65	50	3	GET	25738
65	50	3	GET	34656
65	50	3	GET	91944
65	50	3	GET	87250
65	50	3	GET	56869
65	50	3	GET	79224
65	50	3	GET	29624
65	50	3	PUT	86860
65	50	3	PUT	934
65	50	3	GET	46202
65	50	3	GET	5225
65	50	3	PUT	31716
65	50	3	GET	25125
65	50	3	GET	71001
65	50	3	GET	74219
65	50	3	GET	39933
65	50	3	PUT	11124
65	50	3	PUT	47597
65	50	3	GET	13140
65	50	3	GET	54795
65	50	3	GET	86222
65	50	3	GET	81977
65	50	3	PUT	16779
65	50	3	GET	83641
65	50	3	PUT	13250
65	50	3	GET	66886
65	50	3	PUT	55445
65	50	3	PUT	9968
65	50	3	PUT	64705
65	50	3	PUT	10282
65	50	3	PUT	2976
65	50	3	PUT	42856
65	50	3	GET	85904
65	50	3	PUT	17470
65	50	3	GET	62957
65	50	3	GET	12497
65	50	3	GET	47941
65	50	3	GET	9494
65	50	3	GET	26250
65	50	3	GET	81321
65	50	3	GET	12365
65	50	3	PUT	24807
65	50	3	PUT	22356
65	50	3	PUT	33441
65	50	3	PUT	25296
65	50	3	PUT	28120
65	50	3	PUT	27817
65	50	3	PUT	18560
65	50	3	GET	51127
65	50	3	GET	27628
65	50	3	PUT	18411
65	50	3	GET	66796
65	50	3	PUT	9746
65	50	3	PUT	68775
65	50	3	GET	6951
65	50	3	GET	66104
65	50	3	PUT	18513
65	50	3	PUT	26048
65	50	3	GET	4345
65	50	3	GET	22078
65	50	3	GET	69353
65	50	3	GET	22864
65	50	3	PUT	29279
65	50	3	PUT	38175
65	50	3	GET	2195
65	50	3	PUT	19911
65	50	3	GET	83513
65	50	3	GET	9996
65	50	3	PUT	5930
65	50	3	GET	4493
65	50	3	GET	19458
65	50	3	GET	73981
65	50	3	GET	17484
65	50	3	PUT	3902
65	50	3	GET	21934
65	50	3	GET	46628
65	50	3	GET	40571
65	50	3	PUT	1258
65	50	3	GET	34110
65	50	3	GET	5669
65	50	3	PUT	6252
65	50	3	PUT	28758
65	50	3	PUT	54855
65	50	3	PUT	73714
65	50	3	PUT	45756
65	50	3	GET	60772
65	50	3	GET	40470
65	50	3	GET	44272
65	50	3	PUT	21939
65	50	3	GET	32959
65	50	3	PUT	57251
65	50	3	PUT	68817
65	50	3	PUT	68370
65	50	3	PUT	35797
65	50	3	GET	65095
65	50	3	PUT	20401
65	50	3	PUT	72083
65	50	3	GET	15360
65	50	3	PUT	24409
65	50	3	GET	21557
65	50	3	PUT	25197
65	50	3	GET	54114
65	50	3	GET	5318
65	50	3	GET	9436
65	50	3	GET	58092
65	50	3	GET	15189
65	50	3	PUT	7480
65	50	3	PUT	65234
65	50	3	GET	57993
65	50	3	PUT	52952
65	50	3	GET	20685
65	50	3	PUT	64470
65	50	3	PUT	67280
65	50	3	GET	33046
65	50	3	GET	46244
65	50	3	PUT	53641
65	50	3	GET	36475
65	50	3	GET	54751
65	50	3	GET	26038
65	50	3	PUT	54289
65	50	3	GET	67430
65	50	3	PUT	39640
65	50	3	PUT	47440
65	50	3	GET	65593
65	50	3	GET	33507
65	50	3	GET	12310
65	50	3	GET	51121
65	50	3	PUT	13416
65	50	3	PUT	53917
65	50	3	GET	3820
65	50	3	GET	51300
65	50	3	GET	12210
65	50	3	GET	65096
65	50	3	PUT	41527
65	50	3	PUT	6155
65	50	3	PUT	28894
65	50	3	GET	45620
65	50	3	PUT	20874
65	50	3	GET	53186
65	50	3	PUT	51772
65	50	3	PUT	61204
65	50	3	PUT	9104
65	50	3	PUT	54751
65	50	3	GET	24973
65	50	3	GET	3636
65	50	3	GET	16053
65	50	3	GET	46030
65	50	3	GET	6627
65	50	3	PUT	22911
65	50	3	PUT	46519
65	50	3	GET	50572
65	50	3	GET	25353
65	50	3	GET	24032
65	50	3	GET	35463
65	50	3	PUT	56252
65	50	3	GET	19202
65	50	3	GET	43357
65	50	3	GET	20176
65	50	3	GET	44322
65	50	3	GET	23116
65	50	3	GET	29449
65	50	3	PUT	32318
65	50	3	GET	27222
65	50	3	PUT	40397
65	50	3	PUT	35774
65	50	3	PUT	35190
65	50	3	PUT	30911
65	50	3	GET	498
65	50	3	GET	24694
65	50	3	GET	4487
65	50	3	GET	4614
65	50	3	GET	25206
65	50	3	GET	21169
65	50	3	GET	6468
65	50	3	PUT	21674
65	50	3	GET	22385
65	50	3	GET	13780
65	50	3	GET	21315
65	50	3	PUT	18597
65	50	3	GET	3282
65	50	3	GET	9033
65	50	3	GET	1001190
65	50	3	PUT	4140
65	50	3	GET	6793
65	50	3	PUT	3387
65	50	3	GET	351
65	50	3	GET	1001904
65	50	3	PUT	6803
65	50	3	GET	5548
70	50	3	PUT	1651
70	50	3	PUT	2351
70	50	3	PUT	2861
70	50	3	PUT	4889
70	50	3	PUT	2793
70	50	3	PUT	3537
70	50	3	GET	7227
70	50	3	PUT	10660
70	50	3	GET	8983
70	50	3	PUT	12099
70	50	3	PUT	14240
70	50	3	PUT	14008
70	50	3	PUT	20721
70	50	3	PUT	17064
70	50	3	PUT	9205
70	50	3	PUT	18277
70	50	3	PUT	22356
70	50	3	PUT	29113
70	50	3	GET	7664
70	50	3	PUT	32368
70	50	3	GET	21371
70	50	3	PUT	36148
70	50	3	PUT	32785
70	50	3	PUT	34541
70	50	3	PUT	35741
70	50	3	GET	19111
70	50	3	PUT	40701
70	50	3	GET	42246
70	50	3	PUT	42657
70	50	3	PUT	44802
70	50	3	GET	22760
70	50	3	PUT	47841
70	50	3	PUT	47128
70	50	3	GET	12096
70	50	3	PUT	52015
70	50	3	PUT	61961
70	50	3	PUT	61554
70	50	3	GET	30867
70	50	3	PUT	62737
70	50	3	PUT	67368
70	50	3	GET	30224
70	50	3	PUT	68295
70	50	3	PUT	65573
70	50	3	PUT	70552
70	50	3	PUT	67786
70	50	3	PUT	71018
70	50	3	GET	66737
70	50	3	GET	8688
70	50	3	PUT	72697
70	50	3	PUT	75369
70	50	3	PUT	78165
70	50	3	GET	71858
70	50	3	GET	63621
70	50	3	PUT	4306
70	50	3	PUT	31797
70	50	3	PUT	76624
70	50	3	PUT	81001
70	50	3	GET	43862
70	50	3	GET	18119
70	50	3	GET	78675
70	50	3	PUT	2691
70	50	3	PUT	85634
70	50	3	PUT	6278
70	50	3	PUT	88189
70	50	3	GET	11528
70	50	3	GET	68238
70	50	3	PUT	78684
70	50	3	PUT	89670
70	50	3	GET	59102
70	50	3	GET	5682
70	50	3	PUT	92410
70	50	3	PUT	96731
70	50	3	PUT	95786
70	50	3	GET	67252
70	50	3	PUT	99971
70	50	3	PUT	16399
70	50	3	GET	83555
70	50	3	GET	3199
70	50	3	PUT	53101
70	50	3	GET	7900
70	50	3	PUT	104538
70	50	3	GET	39808
70	50	3	GET	26016
70	50	3	GET	24929
70	50	3	GET	61933
70	50	3	PUT	106260
70	50	3	GET	8855
70	50	3	GET	21801
70	50	3	GET	61675
70	50	3	PUT	5526
70	50	3	PUT	45386
70	50	3	GET	13356
70	50	3	GET	45695
70	50	3	PUT	14883
70	50	3	GET	38891
70	50	3	GET	48298
70	50	3	PUT	75437
70	50	3	GET	98494
70	50	3	PUT	10788
70	50	3	GET	56280
70	50	3	GET	105571
70	50	3	GET	94709
70	50	3	GET	75362
70	50	3	PUT	19964
70	50	3	PUT	1837
70	50	3	PUT	91130
70	50	3	PUT	20778
70	50	3	GET	60288
70	50	3	GET	17956
70	50	3	GET	22720
70	50	3	GET	51316
70	50	3	GET	85707
70	50	3	PUT	175
70	50	3	GET	13178
70	50	3	PUT	29325
70	50	3	GET	46113
70	50	3	PUT	63026
70	50	3	PUT	44934
70	50	3	GET	87873
70	50	3	PUT	103371
70	50	3	PUT	64453
70	50	3	GET	73269
70	50	3	PUT	77331
70	50	3	PUT	1558
70	50	3	GET	101321
70	50	3	GET	20083
70	50	3	PUT	47803
70	50	3	GET	22002
70	50	3	PUT	1361
70	50	3	GET	24194
70	50	3	PUT	18040
70	50	3	PUT	35256
70	50	3	PUT	27083
70	50	3	PUT	73641
70	50	3	GET	77829
70	50	3	PUT	47906
70	50	3	GET	89370
70	50	3	PUT	76822
70	50	3	GET	75441
70	50	3	PUT	158
70	50	3	PUT	92034
70	50	3	GET	31667
70	50	3	PUT	9861
70	50	3	GET	28842
70	50	3	PUT	27094
70	50	3	PUT	8100
70	50	3	PUT	61299
70	50	3	PUT	55678
70	50	3	GET	47040
70	50	3	PUT	62580
70	50	3	GET	67098
70	50	3	PUT	76407
70	50	3	GET	70959
70	50	3	GET	122581
70	50	3	GET	111216
70	50	3	PUT	79641
70	50	3	GET	95549
70	50	3	PUT	87475
70	50	3	GET	87184
70	50	3	GET	85368
70	50	3	PUT	59030
70	50	3	GET	3174
70	50	3	GET	10816
70	50	3	GET	7457
70	50	3	PUT	98790
70	50	3	GET	68654
70	50	3	PUT	1895
70	50	3	GET	53650
70	50	3	GET	88278
70	50	3	PUT	79969
70	50	3	PUT	89769
70	50	3	GET	68979
70	50	3	PUT	167
70	50	3	PUT	67393
70	50	3	GET	106603
70	50	3	PUT	89874
70	50	3	GET	5585
70	50	3	GET	45252
70	50	3	PUT	95912
70	50	3	GET	22646
70	50	3	PUT	64641
70	50	3	GET	61808
70	50	3	GET	86574
70	50	3	GET	52520
70	50	3	GET	44890
70	50	3	PUT	99424
70	50	3	PUT	19388
70	50	3	GET	59406
70	50	3	PUT	50664
70	50	3	PUT	33784
70	50	3	PUT	85901
70	50	3	GET	63161
70	50	3	GET	2442
70	50	3	GET	43418
70	50	3	GET	88254
70	50	3	PUT	46394
70	50	3	PUT	35034
70	50	3	GET	95364
70	50	3	GET	91588
70	50	3	PUT	32102
70	50	3	PUT	56796
70	50	3	GET	52734
70	50	3	GET	105025
70	50	3	GET	58631
70	50	3	PUT	18250
70	50	3	GET	17009
70	50	3	GET	80854
70	50	3	GET	102048
70	50	3	PUT	62805
70	50	3	PUT	1652
70	50	3	PUT	71016
70	50	3	GET	59981
70	50	3	PUT	40852
70	50	3	PUT	76980
70	50	3	GET	32886
70	50	3	PUT	32532
70	50	3	GET	75056
70	50	3	GET	26637
70	50	3	GET	60983
70	50	3	GET	36051
70	50	3	GET	132747
70	50	3	PUT	120589
70	50	3	GET	109353
70	50	3	GET	59571
70	50	3	PUT	90374
70	50	3	GET	92918
70	50	3	PUT	99527
70	50	3	GET	29125
70	50	3	PUT	101895
70	50	3	GET	106319
70	50	3	GET	85470
70	50	3	GET	90356
70	50	3	PUT	32184
70	50	3	PUT	72122
70	50	3	GET	99390
70	50	3	PUT	49550
70	50	3	PUT	63295
70	50	3	GET	52280
70	50	3	GET	40198
70	50	3	PUT	68176
70	50	3	GET	90351
70	50	3	PUT	110826
70	50	3	GET	2994
70	50	3	PUT	78145
70	50	3	PUT	2968
70	50	3	PUT	74972
70	50	3	PUT	70041
70	50	3	GET	99467
70	50	3	GET	7920
70	50	3	GET	59669
70	50	3	GET	22282
70	50	3	GET	77761
70	50	3	GET	37730
70	50	3	GET	87041
70	50	3	GET	92540
70	50	3	PUT	98565
70	50	3	PUT	36525
70	50	3	PUT	76857
70	50	3	GET	36746
70	50	3	GET	21945
70	50	3	GET	62815
70	50	3	PUT	12554
70	50	3	GET	12332
70	50	3	GET	37580
70	50	3	PUT	79460
70	50	3	GET	38306
70	50	3	GET	30831
70	50	3	PUT	45822
70	50	3	GET	27659
70	50	3	GET	50789
70	50	3	GET	55335
70	50	3	PUT	53088
70	50	3	PUT	59518
70	50	3	GET	54875
70	50	3	PUT	54199
70	50	3	GET	44147
70	50	3	GET	29730
70	50	3	GET	58185
70	50	3	PUT	41101
70	50	3	PUT	64171
70	50	3	PUT	47937
70	50	3	PUT	54313
70	50	3	GET	34315
70	50	3	GET	43920
70	50	3	GET	1017
70	50	3	GET	28375
70	50	3	PUT	44503
70	50	3	GET	30628
70	50	3	PUT	36176
70	50	3	GET	31570
70	50	3	GET	45161
70	50	3	GET	27301
70	50	3	GET	35590
70	50	3	GET	30012
70	50	3	GET	27697
70	50	3	GET	14156
70	50	3	GET	14425
70	50	3	GET	1010571
75	50	3	PUT	5340
75	50	3	PUT	3846
75	50	3	GET	407
75	50	3	GET	2831
75	50	3	PUT	6056
75	50	3	PUT	15296
75	50	3	PUT	8320
75	50	3	PUT	15406
75	50	3	GET	6245
75	50	3	PUT	13989
75	50	3	PUT	16430
75	50	3	PUT	26422
75	50	3	PUT	19259
75	50	3	PUT	12953
75	50	3	PUT	4216
75	50	3	PUT	25396
75	50	3	PUT	28968
75	50	3	GET	4259
75	50	3	GET	3924
75	50	3	GET	9220
75	50	3	PUT	24801
75	50	3	GET	6725
75	50	3	PUT	28150
75	50	3	PUT	28671
75	50	3	PUT	6014
75	50	3	GET	11322
75	50	3	PUT	5644
75	50	3	PUT	23623
75	50	3	PUT	6495
75	50	3	PUT	1835
75	50	3	GET	12279
75	50	3	GET	3417
75	50	3	GET	1149
75	50	3	PUT	6758
75	50	3	GET	3804
75	50	3	PUT	37837
75	50	3	GET	5076
75	50	3	PUT	39078
75	50	3	PUT	35986
75	50	3	GET	9455
75	50	3	GET	1471
75	50	3	PUT	9453
75	50	3	GET	12671
75	50	3	PUT	53816
75	50	3	GET	37121
75	50	3	PUT	53495
75	50	3	PUT	55691
75	50	3	PUT	45039
75	50	3	PUT	18571
75	50	3	GET	9082
75	50	3	GET	6779
75	50	3	PUT	48721
75	50	3	PUT	51047
75	50	3	GET	7071
75	50	3	PUT	56208
75	50	3	PUT	2417
75	50	3	PUT	51836
75	50	3	PUT	66179
75	50	3	PUT	54241
75	50	3	PUT	55664
75	50	3	PUT	59475
75	50	3	GET	7737
75	50	3	PUT	21846
75	50	3	GET	20650
75	50	3	GET	28544
75	50	3	PUT	63603
75	50	3	PUT	74125
75	50	3	GET	38710
75	50	3	PUT	65657
75	50	3	GET	6732
75	50	3	PUT	30061
75	50	3	PUT	33253
75	50	3	PUT	80314
75	50	3	PUT	87285
75	50	3	GET	27779
75	50	3	GET	4091
75	50	3	PUT	83996
75	50	3	PUT	82329
75	50	3	GET	1722
75	50	3	GET	71325
75	50	3	GET	67813
75	50	3	PUT	87051
75	50	3	PUT	90296
75	50	3	GET	64615
75	50	3	PUT	98907
75	50	3	GET	43124
75	50	3	PUT	90977
75	50	3	PUT	87423
75	50	3	GET	19002
75	50	3	PUT	40639
75	50	3	PUT	28538
75	50	3	PUT	105315
75	50	3	PUT	35736
75	50	3	GET	81078
75	50	3	GET	10182
75	50	3	GET	38243
75	50	3	GET	10600
75	50	3	PUT	100269
75	50	3	PUT	102398
75	50	3	PUT	105819
75	50	3	GET	7288
75	50	3	PUT	27448
75	50	3	GET	30722
75	50	3	PUT	106511
75	50	3	GET	55298
75	50	3	GET	53291
75	50	3	PUT	24779
75	50	3	GET	578
75	50	3	GET	103663
75	50	3	PUT	111267
75	50	3	PUT	14221
75	50	3	GET	48083
75	50	3	PUT	110325
75	50	3	GET	62831
75	50	3	PUT	33264
75	50	3	PUT	124238
75	50	3	GET	58811
75	50	3	PUT	16699
75	50	3	GET	27577
75	50	3	GET	69453
75	50	3	PUT	83097
75	50	3	GET	71451
75	50	3	PUT	12350
75	50	3	GET	541
75	50	3	PUT	2748
75	50	3	PUT	35118
75	50	3	PUT	15961
75	50	3	GET	23671
75	50	3	PUT	95827
75	50	3	PUT	535
75	50	3	GET	32024
75	50	3	PUT	62596
75	50	3	GET	2939
75	50	3	GET	25710
75	50	3	GET	1850
75	50	3	PUT	934
75	50	3	GET	14708
75	50	3	PUT	37849
75	50	3	GET	1023
75	50	3	GET	94181
75	50	3	PUT	1263
75	50	3	GET	40812
75	50	3	GET	79734
75	50	3	PUT	4272
75	50	3	GET	13932
75	50	3	PUT	25840
75	50	3	PUT	11981
75	50	3	PUT	56062
75	50	3	GET	77041
75	50	3	PUT	46156
75	50	3	PUT	16174
75	50	3	PUT	19959
75	50	3	GET	59326
75	50	3	GET	47029
75	50	3	PUT	87433
75	50	3	GET	60079
75	50	3	GET	14513
75	50	3	GET	78021
75	50	3	GET	30015
75	50	3	GET	12645
75	50	3	PUT	67783
75	50	3	GET	11040
75	50	3	PUT	69666
75	50	3	GET	13013
75	50	3	GET	44112
75	50	3	GET	7359
75	50	3	PUT	9066
75	50	3	PUT	10458
75	50	3	PUT	9234
75	50	3	PUT	46061
75	50	3	PUT	29449
75	50	3	GET	52802
75	50	3	GET	35166
75	50	3	GET	86603
75	50	3	GET	57652
75	50	3	PUT	60789
75	50	3	PUT	63128
75	50	3	GET	45795
75	50	3	PUT	20246
75	50	3	GET	63858
75	50	3	PUT	28793
75	50	3	PUT	71474
75	50	3	GET	91995
75	50	3	GET	432
75	50	3	GET	41094
75	50	3	PUT	83354
75	50	3	GET	54220
75	50	3	GET	16235
75	50	3	GET	82964
75	50	3	PUT	20673
75	50	3	PUT	29189
75	50	3	GET	47197
75	50	3	GET	11866
75	50	3	PUT	11142
75	50	3	GET	62010
75	50	3	GET	14401
75	50	3	GET	83773
75	50	3	PUT	49570
75	50	3	GET	82724
75	50	3	PUT	72155
75	50	3	PUT	13665
75	50	3	PUT	79888
75	50	3	GET	8548
75	50	3	GET	1574
75	50	3	PUT	16234
75	50	3	GET	76038
75	50	3	GET	19828
75	50	3	GET	19811
75	50	3	GET	34160
75	50	3	PUT	45620
75	50	3	GET	31231
75	50	3	PUT	16424
75	50	3	GET	40111
75	50	3	PUT	48938
75	50	3	PUT	70467
75	50	3	GET	61675
75	50	3	PUT	8723
75	50	3	GET	53327
75	50	3	PUT	44581
75	50	3	GET	64562
75	50	3	GET	7078
75	50	3	GET	4641
75	50	3	GET	53777
75	50	3	PUT	67462
75	50	3	GET	23330
75	50	3	PUT	50315
75	50	3	GET	37143
75	50	3	PUT	6677
75	50	3	GET	21800
75	50	3	PUT	58065
75	50	3	PUT	43396
75	50	3	GET	69951
75	50	3	PUT	57314
75	50	3	GET	47425
75	50	3	PUT	41097
75	50	3	PUT	52531
75	50	3	PUT	34744
75	50	3	GET	41076
75	50	3	GET	29281
75	50	3	GET	43013
75	50	3	GET	74999
75	50	3	GET	34030
75	50	3	GET	46979
75	50	3	PUT	62632
75	50	3	PUT	43190
75	50	3	PUT	49071
75	50	3	PUT	39614
75	50	3	PUT	59382
75	50	3	GET	2150
75	50	3	PUT	52380
75	50	3	GET	48088
75	50	3	GET	27997
75	50	3	PUT	14074
75	50	3	PUT	46363
75	50	3	PUT	48106
75	50	3	GET	25852
75	50	3	PUT	25629
75	50	3	GET	33588
75	50	3	PUT	55346
75	50	3	GET	30396
75	50	3	GET	21065
75	50	3	GET	20409
75	50	3	GET	39073
75	50	3	GET	44829
75	50	3	GET	47165
75	50	3	GET	19618
75	50	3	PUT	31693
75	50	3	GET	15825
75	50	3	GET	52092
75	50	3	GET	30820
75	50	3	GET	41008
75	50	3	GET	18120
75	50	3	GET	5054
75	50	3	PUT	4302
75	50	3	PUT	14891
75	50	3	PUT	36673
75	50	3	GET	37279
75	50	3	PUT	17767
75	50	3	GET	23034
75	50	3	PUT	28391
75	50	3	GET	29315
75	50	3	PUT	19619
75	50	3	PUT	25084
75	50	3	GET	30006
75	50	3	PUT	15907
75	50	3	GET	20204
75	50	3	GET	20679
75	50	3	GET	22319
75	50	3	GET	9190
75	50	3	GET	19421
75	50	3	GET	18922
75	50	3	GET	17234
75	50	3	GET	13155
75	50	3	GET	1006278
75	50	3	PUT	29020
75	50	3	GET	974
75	50	3	PUT	9879
75	50	3	GET	3564
80	50	3	PUT	1359
80	50	3	PUT	4944
80	50	3	PUT	3295
80	50	3	PUT	12936
80	50	3	PUT	8161
80	50	3	PUT	5850
80	50	3	PUT	12491
80	50	3	GET	7906
80	50	3	PUT	17270
80	50	3	PUT	14668
80	50	3	PUT	28666
80	50	3	PUT	20324
80	50	3	GET	7667
80	50	3	PUT	26016
80	50	3	GET	17022
80	50	3	GET	13491
80	50	3	PUT	26018
80	50	3	PUT	13463
80	50	3	PUT	1976
80	50	3	PUT	25770
80	50	3	GET	32176
80	50	3	GET	2128
80	50	3	PUT	8062
80	50	3	PUT	33530
80	50	3	PUT	32482
80	50	3	PUT	40041
80	50	3	PUT	40178
80	50	3	PUT	35242
80	50	3	GET	1437
80	50	3	PUT	44757
80	50	3	GET	11692
80	50	3	PUT	14607
80	50	3	PUT	36560
80	50	3	PUT	13120
80	50	3	PUT	41361
80	50	3	PUT	47533
80	50	3	PUT	54696
80	50	3	PUT	45040
80	50	3	GET	2076
80	50	3	PUT	51215
80	50	3	PUT	47413
80	50	3	PUT	49450
80	50	3	GET	46888
80	50	3	PUT	49906
80	50	3	PUT	1670
80	50	3	PUT	58285
80	50	3	GET	21725
80	50	3	GET	28935
80	50	3	GET	25538
80	50	3	GET	15013
80	50	3	PUT	65310
80	50	3	GET	8283
80	50	3	GET	32184
80	50	3	GET	20503
80	50	3	GET	30121
80	50	3	PUT	63054
80	50	3	PUT	63669
80	50	3	PUT	10624
80	50	3	GET	31170
80	50	3	PUT	7005
80	50	3	PUT	6200
80	50	3	PUT	76910
80	50	3	PUT	33150
80	50	3	PUT	68519
80	50	3	PUT	15445
80	50	3	PUT	67048
80	50	3	GET	23291
80	50	3	PUT	73294
80	50	3	PUT	13684
80	50	3	GET	76275
80	50	3	PUT	917
80	50	3	PUT	75626
80	50	3	GET	41032
80	50	3	PUT	78940
80	50	3	GET	16153
80	50	3	PUT	83838
80	50	3	GET	12286
80	50	3	GET	64732
80	50	3	PUT	92432
80	50	3	GET	21742
80	50	3	PUT	41228
80	50	3	PUT	96670
80	50	3	PUT	100406
80	50	3	GET	27639
80	50	3	PUT	101767
80	50	3	PUT	100878
80	50	3	PUT	55244
80	50	3	PUT	20493
80	50	3	GET	95338
80	50	3	GET	80949
80	50	3	PUT	101309
80	50	3	GET	23432
80	50	3	PUT	103571
80	50	3	GET	57116
80	50	3	PUT	104137
80	50	3	PUT	109712
80	50	3	PUT	32675
80	50	3	GET	2618
80	50	3	GET	1031
80	50	3	PUT	113249
80	50	3	PUT	1450
80	50	3	PUT	9122
80	50	3	GET	77453
80	50	3	GET	17082
80	50	3	GET	58628
80	50	3	GET	39502
80	50	3	PUT	5164
80	50	3	GET	52082
80	50	3	GET	12515
80	50	3	PUT	14694
80	50	3	GET	72211
80	50	3	GET	32916
80	50	3	GET	32315
80	50	3	GET	114295
80	50	3	PUT	39961
80	50	3	PUT	30766
80	50	3	PUT	11236
80	50	3	GET	23863
80	50	3	GET	34114
80	50	3	PUT	84364
80	50	3	GET	92434
80	50	3	GET	19349
80	50	3	GET	72449
80	50	3	GET	86802
80	50	3	GET	82106
80	50	3	PUT	30761
80	50	3	GET	92209
80	50	3	PUT	57826
80	50	3	GET	80398
80	50	3	PUT	117345
80	50	3	GET	122615
80	50	3	GET	994
80	50	3	GET	102981
80	50	3	GET	104779
80	50	3	PUT	1562
80	50	3	PUT	2591
80	50	3	GET	751
80	50	3	GET	819
80	50	3	GET	2450
80	50	3	PUT	445
80	50	3	GET	66218
80	50	3	PUT	1503
80	50	3	GET	78337
80	50	3	PUT	5005
80	50	3	GET	1024
80	50	3	GET	61875
80	50	3	GET	77944
80	50	3	PUT	4918
80	50	3	PUT	671
80	50	3	GET	9672
80	50	3	GET	66245
80	50	3	PUT	43948
80	50	3	GET	23602
80	50	3	PUT	2774
80	50	3	PUT	38533
80	50	3	PUT	14983
80	50	3	GET	6605
80	50	3	PUT	76945
80	50	3	GET	3278
80	50	3	GET	117776
80	50	3	PUT	4814
80	50	3	GET	32544
80	50	3	PUT	100213
80	50	3	GET	25244
80	50	3	GET	89750
80	50	3	PUT	67636
80	50	3	PUT	2352
80	50	3	PUT	24897
80	50	3	PUT	115194
80	50	3	GET	106932
80	50	3	PUT	45617
80	50	3	PUT	54447
80	50	3	GET	30244
80	50	3	GET	12968
80	50	3	PUT	46696
80	50	3	GET	2319
80	50	3	PUT	38604
80	50	3	GET	95340
80	50	3	GET	26543
80	50	3	GET	14165
80	50	3	GET	95298
80	50	3	PUT	44151
80	50	3	PUT	48547
80	50	3	GET	102761
80	50	3	GET	115305
80	50	3	PUT	86822
80	50	3	GET	21735
80	50	3	PUT	49186
80	50	3	PUT	51280
80	50	3	PUT	26966
80	50	3	PUT	7400
80	50	3	GET	37123
80	50	3	PUT	53963
80	50	3	GET	1656
80	50	3	GET	96588
80	50	3	GET	33160
80	50	3	GET	7373
80	50	3	PUT	10666
80	50	3	GET	92915
80	50	3	GET	9212
80	50	3	PUT	917
80	50	3	GET	100673
80	50	3	GET	34079
