n	c	k	action	time_micros
20	95	3	PUT	13910
20	95	3	GET	12700
20	95	3	GET	736
20	95	3	PUT	32062
20	95	3	PUT	15736
20	95	3	GET	35594
20	95	3	GET	14219
20	95	3	GET	31325
20	95	3	GET	33266
20	95	3	PUT	2936
20	95	3	GET	28357
20	95	3	PUT	22002
20	95	3	PUT	11056
20	95	3	PUT	21801
20	95	3	GET	16485
20	95	3	PUT	8116
20	95	3	PUT	21385
20	95	3	GET	1616
20	95	3	PUT	23600
20	95	3	GET	11931
20	95	3	PUT	25098
20	95	3	PUT	29484
20	95	3	PUT	10815
20	95	3	GET	16106
20	95	3	GET	14379
20	95	3	PUT	24115
20	95	3	GET	23052
20	95	3	GET	22962
20	95	3	PUT	2337
20	95	3	GET	12643
20	95	3	PUT	24147
20	95	3	PUT	9473
20	95	3	GET	27924
20	95	3	GET	4750
20	95	3	PUT	27883
20	95	3	PUT	2269
20	95	3	GET	20906
20	95	3	PUT	8111
20	95	3	GET	16924
20	95	3	GET	15513
20	95	3	GET	9198
20	95	3	PUT	11160
20	95	3	GET	15527
20	95	3	GET	17005
20	95	3	PUT	21548
20	95	3	GET	13894
20	95	3	GET	4260
20	95	3	PUT	2185
20	95	3	PUT	25105
20	95	3	GET	133
20	95	3	GET	8198
20	95	3	GET	18249
20	95	3	GET	11811
20	95	3	PUT	22003
20	95	3	GET	4963
20	95	3	GET	7831
20	95	3	GET	2356
20	95	3	GET	24297
20	95	3	PUT	21289
20	95	3	GET	20615
20	95	3	GET	20051
20	95	3	PUT	13479
20	95	3	GET	366
20	95	3	GET	11292
20	95	3	GET	12418
20	95	3	GET	18481
20	95	3	PUT	21125
20	95	3	GET	22992
20	95	3	PUT	3251
20	95	3	PUT	16762
20	95	3	GET	11662
20	95	3	GET	22730
20	95	3	GET	14247
20	95	3	GET	11564
20	95	3	GET	8099
20	95	3	GET	27444
20	95	3	GET	12022
20	95	3	PUT	1133
20	95	3	GET	14550
20	95	3	GET	20323
20	95	3	GET	10146
20	95	3	GET	11964
20	95	3	PUT	13482
20	95	3	PUT	14850
20	95	3	GET	16471
20	95	3	GET	7943
20	95	3	PUT	3895
20	95	3	GET	467
20	95	3	GET	9758
20	95	3	PUT	16992
20	95	3	GET	14444
20	95	3	PUT	11364
20	95	3	PUT	12941
20	95	3	PUT	20012
20	95	3	PUT	21636
20	95	3	PUT	13346
20	95	3	GET	7817
20	95	3	GET	8130
20	95	3	GET	4030
20	95	3	PUT	11364
20	95	3	GET	5780
20	95	3	GET	8367
20	95	3	GET	4631
20	95	3	GET	3021
20	95	3	GET	1178
20	95	3	GET	4597
20	95	3	GET	3889
20	95	3	PUT	10451
20	95	3	GET	5423
20	95	3	GET	4659
20	95	3	GET	4838
20	95	3	GET	2469
20	95	3	GET	1001615
20	95	3	GET	1006665
20	95	3	PUT	1514
20	95	3	GET	1008171
20	95	3	GET	1462
20	95	3	PUT	2985
20	95	3	GET	1031
20	95	3	PUT	1912
20	95	3	PUT	766
20	95	3	PUT	5663
20	95	3	GET	2488
20	95	3	GET	1014365
20	95	3	PUT	1476
20	95	3	PUT	1914
20	95	3	GET	12554
20	95	3	GET	1004073
20	95	3	GET	1005755
20	95	3	PUT	905
20	95	3	GET	7093
20	95	3	GET	13847
20	95	3	PUT	458
20	95	3	GET	428
20	95	3	GET	1003868
20	95	3	GET	2677
20	95	3	GET	1012717
20	95	3	GET	1001480
20	95	3	PUT	4492
20	95	3	PUT	1363
20	95	3	GET	1105
20	95	3	GET	2783
20	95	3	PUT	4040
20	95	3	PUT	4162
20	95	3	GET	1126
20	95	3	PUT	3198
20	95	3	GET	1682
20	95	3	GET	1851
20	95	3	PUT	4837
20	95	3	PUT	4412
20	95	3	GET	2195
20	95	3	GET	1532
20	95	3	GET	1009811
20	95	3	GET	1007218
20	95	3	GET	1002945
20	95	3	GET	1003315
20	95	3	PUT	2080
20	95	3	PUT	1755
20	95	3	GET	85
20	95	3	GET	406
20	95	3	PUT	960
20	95	3	PUT	3434
20	95	3	GET	1172
20	95	3	GET	1899
20	95	3	GET	1003678
20	95	3	PUT	3029
20	95	3	GET	1005910
20	95	3	GET	3785
20	95	3	PUT	394
20	95	3	GET	3633
20	95	3	GET	1002280
20	95	3	GET	1001946
20	95	3	GET	1001456
20	95	3	PUT	4568
20	95	3	GET	1278
20	95	3	GET	1004338
20	95	3	GET	1003017
20	95	3	GET	1008615
20	95	3	PUT	3877
20	95	3	GET	3410
20	95	3	GET	1007773
20	100	3	PUT	1580
20	100	3	PUT	8051
20	100	3	PUT	3532
20	100	3	PUT	3797
20	100	3	PUT	11412
20	100	3	PUT	5313
20	100	3	PUT	4323
20	100	3	PUT	3741
20	100	3	PUT	8262
20	100	3	PUT	3800
20	100	3	GET	6030
20	100	3	GET	3978
20	100	3	GET	3511
20	100	3	PUT	6353
20	100	3	PUT	7250
20	100	3	PUT	1704
20	100	3	PUT	15931
20	100	3	PUT	3657
20	100	3	PUT	3896
20	100	3	PUT	3805
20	100	3	PUT	16922
20	100	3	GET	1722
20	100	3	GET	9538
20	100	3	PUT	9178
20	100	3	PUT	4319
20	100	3	GET	7321
20	100	3	GET	1631
20	100	3	PUT	6958
20	100	3	GET	3889
20	100	3	GET	5201
20	100	3	GET	15746
20	100	3	PUT	21339
20	100	3	PUT	17850
20	100	3	PUT	7658
20	100	3	PUT	22590
20	100	3	GET	1094
20	100	3	PUT	3036
20	100	3	PUT	9411
20	100	3	PUT	1169
20	100	3	PUT	17911
20	100	3	PUT	10775
20	100	3	PUT	12565
20	100	3	PUT	15503
20	100	3	PUT	11820
20	100	3	PUT	22195
20	100	3	PUT	8186
20	100	3	GET	2220
20	100	3	GET	15781
20	100	3	PUT	26235
20	100	3	PUT	1041
20	100	3	PUT	17701
20	100	3	PUT	15492
20	100	3	PUT	15093
20	100	3	PUT	9108
20	100	3	PUT	17740
20	100	3	PUT	8641
20	100	3	PUT	2962
20	100	3	GET	5441
20	100	3	PUT	16012
20	100	3	GET	5795
20	100	3	PUT	3254
20	100	3	GET	9906
20	100	3	GET	5152
20	100	3	PUT	3094
20	100	3	PUT	3286
20	100	3	GET	25336
20	100	3	PUT	3329
20	100	3	GET	14131
20	100	3	PUT	18867
20	100	3	PUT	19393
20	100	3	PUT	20582
20	100	3	PUT	19288
20	100	3	PUT	4441
20	100	3	PUT	28140
20	100	3	PUT	5812
20	100	3	GET	9561
20	100	3	PUT	5893
20	100	3	GET	4308
20	100	3	PUT	3829
20	100	3	PUT	33893
20	100	3	GET	3922
20	100	3	GET	1352
20	100	3	PUT	34738
20	100	3	GET	5363
20	100	3	PUT	21647
20	100	3	PUT	36094
20	100	3	GET	19904
20	100	3	PUT	8074
20	100	3	PUT	23079
20	100	3	PUT	5335
20	100	3	PUT	8791
20	100	3	PUT	9453
20	100	3	PUT	7577
20	100	3	PUT	29045
20	100	3	PUT	7322
20	100	3	PUT	37756
20	100	3	PUT	37191
20	100	3	GET	5410
20	100	3	PUT	33790
20	100	3	GET	20786
20	100	3	GET	21992
20	100	3	GET	22682
20	100	3	PUT	11905
20	100	3	GET	7675
20	100	3	GET	3558
20	100	3	PUT	11505
20	100	3	GET	2357
20	100	3	PUT	1577
20	100	3	GET	18480
20	100	3	PUT	29549
20	100	3	PUT	1529
20	100	3	PUT	26979
20	100	3	PUT	1796
20	100	3	PUT	28497
20	100	3	GET	4547
20	100	3	PUT	28050
20	100	3	GET	1515
20	100	3	PUT	13677
20	100	3	PUT	3164
20	100	3	GET	8662
20	100	3	PUT	9583
20	100	3	PUT	36059
20	100	3	GET	13802
20	100	3	PUT	30841
20	100	3	PUT	15276
20	100	3	GET	1731
20	100	3	PUT	2134
20	100	3	PUT	30811
20	100	3	GET	3875
20	100	3	PUT	27861
20	100	3	GET	4081
20	100	3	PUT	44769
20	100	3	GET	5066
20	100	3	PUT	4416
20	100	3	PUT	4247
20	100	3	PUT	42853
20	100	3	PUT	33739
20	100	3	GET	2579
20	100	3	PUT	11167
20	100	3	GET	1371
20	100	3	PUT	45588
20	100	3	PUT	8439
20	100	3	GET	16589
20	100	3	GET	1140
20	100	3	PUT	21752
20	100	3	GET	6262
20	100	3	GET	7537
20	100	3	GET	3798
20	100	3	GET	2359
20	100	3	PUT	475
20	100	3	PUT	36396
20	100	3	PUT	2641
20	100	3	GET	18742
20	100	3	GET	21283
20	100	3	PUT	2060
20	100	3	GET	638
20	100	3	GET	14566
20	100	3	PUT	200
20	100	3	PUT	9131
20	100	3	GET	269
20	100	3	PUT	3614
20	100	3	GET	26357
20	100	3	GET	17659
20	100	3	PUT	42346
20	100	3	GET	21026
20	100	3	PUT	47997
20	100	3	PUT	43394
20	100	3	GET	28758
20	100	3	GET	24220
20	100	3	PUT	17695
20	100	3	PUT	24090
20	100	3	PUT	37549
20	100	3	GET	21363
20	100	3	PUT	31094
20	100	3	PUT	47727
20	100	3	GET	22787
20	100	3	GET	18658
20	100	3	GET	28106
20	100	3	GET	29971
20	100	3	GET	21462
20	100	3	PUT	744
20	100	3	PUT	1732
20	100	3	GET	50221
20	100	3	GET	19163
20	100	3	PUT	51260
20	100	3	GET	1077
20	100	3	GET	18919
20	100	3	PUT	13868
20	100	3	GET	52233
20	100	3	PUT	52571
20	100	3	PUT	38117
20	100	3	PUT	30750
20	100	3	PUT	37043
20	100	3	PUT	1396
20	100	3	GET	19177
20	100	3	PUT	20754
20	100	3	GET	1325
20	100	3	GET	1377
20	100	3	PUT	35245
20	100	3	PUT	21272
20	100	3	PUT	38781
20	100	3	PUT	860
20	100	3	PUT	54495
20	100	3	GET	326
20	100	3	PUT	32136
20	100	3	GET	43486
20	100	3	GET	56311
20	100	3	PUT	68154
20	100	3	PUT	41144
20	100	3	PUT	2177
20	100	3	PUT	1305
20	100	3	GET	579
20	100	3	GET	427
20	100	3	GET	2580
20	100	3	GET	1133
20	100	3	GET	55567
20	100	3	GET	21764
20	100	3	GET	19071
20	100	3	GET	35653
20	100	3	GET	25126
20	100	3	PUT	2212
20	100	3	PUT	1500
20	100	3	GET	43287
20	100	3	GET	1064
20	100	3	PUT	2232
20	100	3	GET	8282
20	100	3	GET	1113
20	100	3	PUT	48080
20	100	3	GET	34588
20	100	3	PUT	1682
20	100	3	PUT	2502
20	100	3	GET	41663
20	100	3	GET	28671
20	100	3	PUT	64055
20	100	3	PUT	1322
20	100	3	PUT	22654
20	100	3	GET	32041
20	100	3	GET	22661
20	100	3	GET	49741
20	100	3	PUT	32674
20	100	3	GET	4007
20	100	3	GET	29720
20	100	3	GET	36521
20	100	3	GET	44300
20	100	3	PUT	22284
20	100	3	GET	4158
20	100	3	PUT	2102
20	100	3	GET	225
20	100	3	GET	50053
20	100	3	PUT	20653
20	100	3	GET	35391
20	100	3	GET	45242
20	100	3	GET	57272
20	100	3	GET	58867
20	100	3	PUT	55852
20	100	3	GET	23879
20	100	3	PUT	52874
20	100	3	PUT	4174
20	100	3	PUT	63692
20	100	3	PUT	22067
20	100	3	PUT	7709
20	100	3	GET	36523
20	100	3	PUT	6353
20	100	3	PUT	5956
20	100	3	PUT	9978
20	100	3	PUT	1125
20	100	3	GET	35302
20	100	3	GET	1417
20	100	3	GET	23421
20	100	3	GET	22193
20	100	3	PUT	15681
20	100	3	GET	1086
20	100	3	PUT	16135
20	100	3	GET	66148
20	100	3	PUT	60728
20	100	3	PUT	2772
20	100	3	GET	4451
20	100	3	PUT	62865
20	100	3	GET	49182
20	100	3	GET	5029
20	100	3	GET	3408
20	100	3	PUT	39623
20	100	3	PUT	25061
20	100	3	PUT	1438
20	100	3	PUT	41262
20	100	3	PUT	20539
20	100	3	GET	1101
20	100	3	GET	21793
20	100	3	GET	27117
20	100	3	GET	18439
20	100	3	GET	62270
20	100	3	PUT	83213
20	100	3	PUT	44198
20	100	3	PUT	38746
20	100	3	GET	30381
20	100	3	GET	19135
20	100	3	GET	16524
20	100	3	PUT	15519
20	100	3	GET	27607
20	100	3	PUT	8136
20	100	3	GET	39008
20	100	3	PUT	5879
20	100	3	PUT	59944
20	100	3	PUT	39289
20	100	3	PUT	40763
20	100	3	PUT	85638
20	100	3	GET	3528
20	100	3	PUT	52661
20	100	3	PUT	30873
20	100	3	PUT	30720
20	100	3	PUT	51979
20	100	3	GET	22897
20	100	3	PUT	37580
20	100	3	PUT	73734
20	100	3	GET	40246
20	100	3	PUT	46269
20	100	3	PUT	19097
20	100	3	PUT	475
20	100	3	GET	89662
20	100	3	GET	19106
20	100	3	PUT	74537
20	100	3	PUT	20151
20	100	3	PUT	22779
20	100	3	GET	64920
20	100	3	PUT	12496
20	100	3	GET	27252
20	100	3	GET	11142
20	100	3	GET	41604
20	100	3	GET	3859
20	100	3	PUT	8625
20	100	3	PUT	65061
20	100	3	GET	21082
20	100	3	GET	4578
20	100	3	GET	15520
20	100	3	PUT	4587
20	100	3	GET	13133
20	100	3	PUT	12113
20	100	3	PUT	45998
20	100	3	PUT	58749
20	100	3	GET	22409
20	100	3	PUT	1032
20	100	3	PUT	3978
20	100	3	PUT	28278
20	100	3	PUT	7350
20	100	3	GET	1899
20	100	3	GET	43315
20	100	3	PUT	24136
20	100	3	GET	70020
20	100	3	PUT	3688
20	100	3	GET	48510
20	100	3	GET	11726
20	100	3	GET	11454
20	100	3	PUT	19428
20	100	3	GET	11414
20	100	3	GET	11216
20	100	3	PUT	35408
20	100	3	PUT	76221
20	100	3	PUT	39261
20	100	3	GET	18844
20	100	3	PUT	17662
20	100	3	PUT	25478
20	100	3	GET	54773
20	100	3	PUT	7726
20	100	3	GET	9865
20	100	3	PUT	17211
20	100	3	PUT	49479
20	100	3	GET	3551
20	100	3	GET	18786
20	100	3	GET	881
20	100	3	PUT	27822
20	100	3	PUT	18907
20	100	3	GET	9700
20	100	3	PUT	7760
20	100	3	GET	14208
20	100	3	GET	27351
20	100	3	PUT	8194
20	100	3	PUT	53745
20	100	3	GET	11876
20	100	3	GET	5641
20	100	3	PUT	5416
20	100	3	PUT	19979
20	100	3	GET	1278
20	100	3	GET	27318
20	100	3	GET	34186
20	100	3	PUT	23134
20	100	3	GET	8734
20	100	3	PUT	8839
20	100	3	GET	5049
20	100	3	PUT	1038
20	100	3	PUT	653
20	100	3	PUT	74718
20	100	3	GET	21030
20	100	3	GET	16278
20	100	3	GET	13806
20	100	3	GET	43039
20	100	3	GET	25983
20	100	3	PUT	43290
20	100	3	PUT	19481
20	100	3	PUT	17642
20	100	3	GET	23838
20	100	3	GET	21212
20	100	3	PUT	17216
20	100	3	GET	17326
20	100	3	GET	66457
20	100	3	GET	42539
20	100	3	PUT	8274
20	100	3	GET	18216
20	100	3	GET	16742
20	100	3	GET	27089
20	100	3	PUT	28931
20	100	3	PUT	17439
20	100	3	PUT	43399
20	100	3	GET	5299
20	100	3	GET	10503
20	100	3	PUT	65970
20	100	3	PUT	4705
20	100	3	PUT	46497
20	100	3	GET	24205
20	100	3	GET	14882
20	100	3	GET	24101
20	100	3	GET	13935
20	100	3	PUT	19896
20	100	3	PUT	15321
20	100	3	PUT	2763
20	100	3	GET	27275
20	100	3	PUT	14061
20	100	3	GET	17565
20	100	3	PUT	25112
20	100	3	PUT	12913
20	100	3	PUT	11329
20	100	3	GET	26470
20	100	3	PUT	1714
20	100	3	GET	11749
20	100	3	GET	13461
20	100	3	GET	24640
20	100	3	GET	34009
20	100	3	PUT	8397
20	100	3	PUT	5168
20	100	3	GET	25920
20	100	3	GET	16321
20	100	3	PUT	45448
20	100	3	PUT	1450
20	100	3	GET	42522
20	100	3	GET	22013
20	100	3	GET	10230
20	100	3	GET	33202
20	100	3	GET	17016
20	100	3	PUT	12571
20	100	3	PUT	14331
20	100	3	PUT	27804
20	100	3	GET	13921
20	100	3	GET	8237
20	100	3	GET	10734
20	100	3	GET	13822
20	100	3	GET	9997
20	100	3	PUT	16090
20	100	3	GET	9284
20	100	3	GET	16694
20	100	3	GET	32385
20	100	3	GET	11252
20	100	3	GET	10728
20	100	3	GET	20327
20	100	3	PUT	19036
20	100	3	GET	21207
20	100	3	GET	14558
20	100	3	PUT	2478
20	100	3	PUT	14769
20	100	3	PUT	13098
20	100	3	PUT	5344
20	100	3	GET	15762
20	100	3	GET	19715
20	100	3	GET	27196
20	100	3	PUT	19582
20	100	3	GET	2259
20	100	3	GET	7818
20	100	3	GET	14306
20	100	3	GET	16314
20	100	3	GET	18799
20	100	3	PUT	14412
20	100	3	GET	3714
20	100	3	GET	28578
20	100	3	GET	13487
20	100	3	PUT	9173
20	100	3	GET	13710
20	100	3	GET	12652
20	100	3	PUT	21844
20	100	3	PUT	1131
20	100	3	PUT	23818
20	100	3	GET	12717
20	100	3	PUT	12242
20	100	3	PUT	8081
20	100	3	GET	2895
20	100	3	PUT	5456
20	100	3	GET	975
20	100	3	GET	12475
20	100	3	GET	18231
20	100	3	PUT	13211
20	100	3	GET	1776
20	100	3	GET	3101
20	100	3	GET	6359
20	100	3	GET	12024
20	100	3	PUT	15071
20	100	3	GET	3802
20	100	3	GET	2961
20	100	3	PUT	4657
20	100	3	PUT	12354
20	100	3	PUT	11673
20	100	3	PUT	11152
20	100	3	PUT	6274
20	100	3	GET	10757
20	100	3	PUT	10256
20	100	3	GET	2702
20	100	3	PUT	10999
20	100	3	GET	143
20	100	3	PUT	4826
20	100	3	GET	13572
20	100	3	GET	3292
20	100	3	GET	2954
20	100	3	GET	1529
20	100	3	GET	7661
20	100	3	GET	4877
20	100	3	GET	5709
20	100	3	GET	5844
20	100	3	PUT	5318
20	100	3	GET	5628
20	100	3	GET	1656
20	100	3	GET	1008144
20	100	3	GET	1003216
20	100	3	GET	1008791
20	100	3	GET	1005773
20	100	3	PUT	2595
20	100	3	GET	2492
20	100	3	PUT	4296
20	100	3	PUT	4870
20	100	3	PUT	5392
20	100	3	GET	1011445
20	100	3	GET	1012746
20	100	3	GET	1001837
20	100	3	GET	1009895
20	100	3	GET	5158
20	100	3	PUT	2506
20	100	3	GET	1001680
20	100	3	PUT	2321
20	100	3	PUT	3501
20	100	3	PUT	3393
20	100	3	GET	10624
20	100	3	GET	4043
20	100	3	PUT	805
20	100	3	GET	2495
20	100	3	GET	634
20	100	3	PUT	2172
20	100	3	GET	8925
20	100	3	GET	5771
20	100	3	GET	3517
20	100	3	PUT	7531
20	100	3	PUT	5552
20	100	3	GET	243
20	100	3	GET	1000744
20	100	3	GET	1001039
20	100	3	PUT	166
20	100	3	GET	5667
20	100	3	GET	3579
20	100	3	PUT	4269
20	100	3	GET	1000487
20	100	3	GET	1508
20	100	3	GET	1014104
20	100	3	GET	1005009
20	100	3	PUT	3913
20	100	3	GET	187
20	100	3	PUT	3087
20	100	3	GET	2375
20	100	3	GET	1002417
20	100	3	GET	1002109
20	100	3	PUT	355
20	100	3	GET	1024264
20	100	3	GET	1004918
20	100	3	GET	1002432
20	100	3	PUT	2884
20	100	3	GET	308
20	100	3	GET	1024226
20	100	3	PUT	2721
20	100	3	GET	1011604
20	100	3	GET	1636
20	100	3	GET	1000979
20	100	3	GET	1002311
20	100	3	GET	1002810
20	100	3	PUT	4009
20	100	3	PUT	3924
20	100	3	GET	1013
20	100	3	GET	858
20	100	3	GET	1003438
20	100	3	GET	1001786
20	100	3	GET	1001991
20	100	3	GET	1001129
20	100	3	GET	1050068
20	100	3	GET	1001164
